UF,INSTITUICAO,MODALIDADE,NOME_POLO_OU_CAMPUS,MUNICIPIO_POLO,CURSO,URL_FONTE,URL_DOWNLOAD_PDF,URL_DOWNLOAD_PDF_LIMPA,STATUS_LINK,HASH_OU_ID_PDF_CANONICO,PPC_COMPARTILHADO,GRUPO_COMPARTILHAMENTO_ID,QTD_POLOS_NO_GRUPO,TIPO_VINCULO,ANO_PPC,LOCALIDADE_DOCUMENTO,NOME_ARQUIVO_LOCAL,CAMINHO_ARQUIVO_LOCAL,EVIDENCIA_MINIMA,OBS,ACAO_RECOMENDADA,DOC_ID
PI,IFPI,Educação a Distância,Campus Parnaíba do Instituto Federal do Piauí,Parnaíba,Licenciatura em Matematica,https://www.ufpi.br/ultimas-noticias-ufpi/5673-curso-de-matem%C3%A1tica-ead-ufpi-recebe-avalia%C3%A7%C3%A3o-do-inepmec,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,NAO_ENCONTRADO,,SIM,,5,INSTITUCIONAL_COMPARTILHADO,2007,POLOS_35__Valenca_do_Piaui_Paes_Landim_Paulistana_Alegrete_do_Piaui_Campo_Maior_Pio_IX_Teresina_Cast,,,"O histórico do curso de Matemática EaD da UFPI afirma que, após a oferta inicial em Alegrete do Piauí e Inhuma, o curso foi ampliado para mais seis polos: 'Canto do Buriti, Castelo do Piauí, Floriano, Piracuruca, Marcos Parente, Gilbués'.[web:7] O mesmo texto indica que o curso é único e distribuído em diversos polos de apoio presencial no estado.[web:7]","Floriano aparece explicitamente entre os polos aos quais o curso de Licenciatura em Matemática a distância foi estendido, e o polo está associado na UFPI ao Campus Amílcar Ferreira Sobral, em Floriano.[web:7] Como o curso é regulado pelo PPC de 2007 da Licenciatura em Matemática EaD, disponível no SIGAA, e não há PPCs distintos por polo, esse projeto é considerado compartilhado entre Floriano e todos os demais polos listados.[web:7][web:84]",VALIDACAO_MANUAL,
PI,UESPI,Educação Presencial,Campus Rio Marataoan,Barras,Licenciatura em Matematica,https://uespi.br/wp-content/uploads/2025/03/DOC-MATEMATICA_PARFOR.pdf,https://uespi.br/wp-content/uploads/2025/03/DOC-MATEMATICA_PARFOR.pdf,https://uespi.br/wp-content/uploads/2025/03/DOC-MATEMATICA_PARFOR.pdf,OK_PDF,889F327D90131A591E76A2B6740DF5093F541D7817F6758E69657D5103CB4D73,SIM,,2,INSTITUCIONAL_COMPARTILHADO,2007,POLOS_3__Parnaiba_Piripiri_Esperantina,PI__Universidade_Estadual_do_Piaui_UESPI__PRESENCIAL__POLOS_1__Esperantina__NAO_ENCONTRADO__DOC0008.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__Universidade_Estadual_do_Piaui_UESPI__PRESENCIAL__POLOS_1__Esperantina__NAO_ENCONTRADO__DOC0008.pdf,"O PPC intitulado 'PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA PLENA EM MATEMÁTICA - MODALIDADE A DISTÂNCIA', datado de 'Teresina - Pi, Junho/2007', define o curso de Licenciatura em Matemática a distância da UFPI no âmbito do sistema UAB.[web:84] A página da CEAD/UFPI lista Marcos Parente entre os 'Polos de apoio presencial do curso' de Licenciatura em Matemática, indicando que o mesmo curso (e, portanto, o mesmo PPC) é ofertado em múltiplos polos.[web:10]","A fonte do CEE/PI trata especificamente do curso de Licenciatura em Matemática ofertado via PARFOR no CIES/Luzilândia, vinculado à UESPI, e não do curso regular de graduação do campus Luzilândia.[web:282] A listagem de campi/cursos em portal externo (Brasil Escola) indica que o Campus Luzilândia da UESPI oferece Computação, Pedagogia e Letras/Português, sem referência a Licenciatura em Matemática regular.[web:279] Não foi localizado, em uespi.br ou transparencia.uespi.br, PPC do curso de Matemática/PARFOR de Luzilândia nem PPC regular, de modo que não há como informar ano ou link de PPC, nem se haveria eventual compartilhamento com outros polos.",VALIDACAO_MANUAL,DOC0008
PI,UFPI,Educação a Distância,Polo de Apoio Presencial - Canto do Buriti-PI,Canto do Buriti,Licenciatura em Matematica,https://www.ufpi.br/ultimas-noticias-ufpi/5673-curso-de-matem%C3%A1tica-ead-ufpi-recebe-avalia%C3%A7%C3%A3o-do-inepmec,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,OK_PDF_MANUAL,EEBB53F23CF9A989C1A328B2B116C36979E01622C37EE371247CEDAF00DB89C5,SIM,,5,INSTITUCIONAL_COMPARTILHADO,2007,POLO__Polo_de_Apoio_Presencial_Canto_do_Buriti_PI__Canto_do_Buriti,PI__UFPI__EAD__POLO__Polo_de_Apoio_Presencial_Canto_do_Buriti_PI__Canto_do_Buriti__2007__DOC0007.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__UFPI__EAD__POLO__Polo_de_Apoio_Presencial_Canto_do_Buriti_PI__Canto_do_Buriti__2007__DOC0007.pdf,"O documento 'PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM MATEMÁTICA NA MODALIDADE DE EDUCAÇÃO A DISTÂNCIA' do NEAD/UESPI traz no cabeçalho 'Teresina (PI), agosto de 2025' e identifica-se como PPC da Licenciatura em Matemática a distância ofertada pela UESPI no âmbito da UAB/NEAD.[web:2] Relatório institucional sobre cursos EaD da UESPI descreve o curso de Licenciatura em Matemática EaD do NEAD com oferta 'nos Polos de Apoio Presencial em Marcos Parente [^1], São João do Piauí [^1], Simplício Mendes [^1], Luís Correia [^1], Pio IX [^1]', evidenciando explicitamente São João do Piauí como polo do curso de Matemática EaD.[web:167]","O PPC do NEAD deixa claro que se trata de um curso único de Licenciatura em Matemática na modalidade a distância, com 3.210 horas, regime seriado semestral e '40 vagas por polo', organizado e aprovado em âmbito institucional (NDE, Colegiado do Curso e Conselho de Campus em Teresina).[web:2] Editais e notícias da SEDUC-PI sobre processos seletivos do NEAD/UESPI indicam que os cursos de licenciatura EaD (incluindo Matemática) são distribuídos em vários polos UAB administrados pela SEDUC, entre os quais São João do Piauí, confirmando o caráter de PPC institucional compartilhado entre polos.[web:243][web:248]",OK,DOC0007
PI,UESPI,Educação Presencial,PROF. ARISTON DIAS LIMA - SÃO RDO. NONATO,São Raimundo Nonato,Licenciatura em Matematica,https://legcead.ufpi.br/index.php/matematica,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,OK_PDF_MANUAL,5D44AEE617E2B899192140B45490B30840AC67D31D2DA6FDB338D7EEA1895F2E,SIM,,26,INSTITUCIONAL_COMPARTILHADO,2007,POLO__PROF_ARISTON_DIAS_LIMA_S_O_RDO_NONATO__S_o_Raimundo_Nonato,PI__Universidade_Estadual_do_Piaui_UESPI__PRESENCIAL__POLO__Campus_Clovis_Moura__Teresina__NAO_ENCONTRADO__DOC0006.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__Universidade_Estadual_do_Piaui_UESPI__PRESENCIAL__POLO__Campus_Clovis_Moura__Teresina__NAO_ENCONTRADO__DOC0006.pdf,"O Projeto Pedagógico do Curso de Licenciatura Plena em Matemática – Modalidade a Distância traz no texto que o curso disponibilizou 100 vagas distribuídas em dois polos, nas cidades de Alegrete do Piauí e Inhuma, com data 'Teresina - Pi, Junho/2007'.[web:84] A página oficial do curso de Matemática EaD da CEAD/UFPI lista Alegrete do Piauí como um dos polos de apoio presencial do curso.[web:10]","Notícia institucional da UFPI sobre o curso de Matemática EaD registra que ele foi inicialmente ofertado em dois polos (Alegrete do Piauí e Inhuma) e posteriormente ampliado para diversos outros polos no estado, mantendo-se como um único curso de Licenciatura em Matemática na modalidade a distância sob responsabilidade da CEAD.[web:7] Como o PPC identificado é único e define o curso EaD de Matemática para o sistema UAB/UFPI, e documentos oficiais tratam os polos apenas como locais de oferta desse mesmo curso, considera-se que o PPC de 2007 é compartilhado entre todos os polos listados.",OK,DOC0006
PI,UESPI,Educação Presencial,Oeiras,Oeiras,Licenciatura em Matematica,https://www.ufpi.br/ultimas-noticias-ufpi/5673-curso-de-matem%C3%A1tica-ead-ufpi-recebe-avalia%C3%A7%C3%A3o-do-inepmec,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,OK_PDF_MANUAL,5D44AEE617E2B899192140B45490B30840AC67D31D2DA6FDB338D7EEA1895F2E,SIM,,3,INSTITUCIONAL_COMPARTILHADO,2007,POLO__Oeiras__Oeiras,PI__Universidade_Estadual_do_Piaui_UESPI__PRESENCIAL__POLO__Campus_Clovis_Moura__Teresina__NAO_ENCONTRADO__DOC0006.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__Universidade_Estadual_do_Piaui_UESPI__PRESENCIAL__POLO__Campus_Clovis_Moura__Teresina__NAO_ENCONTRADO__DOC0006.pdf,"A categoria 'Corrente - EAD IFPI' no AVA do IFPI lista ofertas UAB 2025 de cursos como Licenciatura em Letras Libras, Licenciatura em Educação Especial e Inclusiva e Licenciatura em Ciências da Natureza para o polo Corrente, mas não há, no trecho indexado, nenhuma entrada do tipo 'UAB / OFERTA 2023 / Licenciatura em Matemática / Polos / Corrente'.[web:337][web:332]","Enquanto o ambiente EAD do IFPI evidencia Corrente como polo UAB para cursos a distância (por exemplo, Letras Libras, Educação Especial e Inclusiva e Ciências da Natureza), não foi encontrada, em categorias ou disciplinas públicas do AVA, referência explícita a 'Licenciatura em Matemática · Polos · Corrente'.[web:337][web:9] Também não consta, em domínios oficiais do IFPI, edital ou PPC que vincule o polo UAB de Corrente a oferta de Licenciatura em Matemática EAD; assim, não há evidência oficial suficiente de oferta de Matemática EAD nesse polo, e todas as informações de PPC relacionadas a esse item permanecem NAO_ENCONTRADO.",OK,DOC0006
PI,IFPI,Educação a Distância,Polo UAB Professora Concita Mendes,São José do Peixe,Licenciatura em Matematica,https://uespi.br/graduacao-inicio/,NAO_ENCONTRADO,,NAO_ENCONTRADO,,NAO,,1,INSTITUCIONAL_COMPARTILHADO,NAO_ENCONTRADO,,,,"A página oficial de cursos da UESPI lista, para Piracuruca, apenas 'Licenciatura em Educação Física' e 'Licenciatura em Pedagogia', não havendo referência a curso de Licenciatura em Matemática no município.[web:3]","Editais recentes do NEAD/UESPI/UAB para licenciaturas a distância (incluindo Matemática) convocam candidatos para polos como Altos, Floriano, Uruçuí, Marcos Parente, São João do Piauí, Simplício Mendes, Luís Correia e Pio IX, enquanto Piracuruca aparece associada apenas a cursos como História.[web:263][web:265] Não foi encontrada, em domínios oficiais da UESPI, menção à oferta de Licenciatura em Matemática (presencial ou EaD) em Piracuruca, nem qualquer PPC relacionado; por isso, não é possível indicar ano, link ou status de PPC para esse item.",VALIDACAO_MANUAL,
PI,UFPI,Educação a Distância,Polo UAB - ELESBAO VELOSO,Elesbão Veloso,Licenciatura em Matematica,https://www.ufpi.br/ultimas-noticias-ufpi/5673-curso-de-matem%C3%A1tica-ead-ufpi-recebe-avalia%C3%A7%C3%A3o-do-inepmec,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,OK_PDF_MANUAL,EEBB53F23CF9A989C1A328B2B116C36979E01622C37EE371247CEDAF00DB89C5,SIM,,26,INSTITUCIONAL_COMPARTILHADO,2007,POLO__Polo_UAB_ELESBAO_VELOSO__Elesbao_Veloso,PI__UFPI__EAD__POLO__Polo_de_Apoio_Presencial_Canto_do_Buriti_PI__Canto_do_Buriti__2007__DOC0007.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__UFPI__EAD__POLO__Polo_de_Apoio_Presencial_Canto_do_Buriti_PI__Canto_do_Buriti__2007__DOC0007.pdf,"O edital UFPI-EAD 2025 para cursos de graduação a distância apresenta tabela em que, para \""Licenciatura em Matemática\"", são ofertadas 150 vagas distribuídas entre os polos \""Campo Maior, Elesbão Veloso, José de Freitas, Marcos Parente, Oeiras\"".[web:268] O PPC de referência para a Licenciatura em Matemática a distância da UFPI é o projeto pedagógico de junho de 2007, disponível no SIGAA.[web:6]","A notícia institucional demonstra que Simplício Mendes integra a rede de polos do curso de Licenciatura em Matemática EaD da UFPI, que é regulado por um único PPC de 2007 disponibilizado no SIGAA.[web:7][web:84] Como não há nenhuma referência a PPCs diferenciados por polo, o PPC de 2007 é considerado compartilhado entre Simplício Mendes e todos os demais polos listados.[web:7][web:84]",OK,DOC0007
PI,UESPI,Educação Presencial,SIMPLÍCIO MENDES,Simplício Mendes,Licenciatura em Matematica,https://uespi.br/wp-content/uploads/2025/11/DOC_PPC_MATEMATICA_NEAD_compressed.pdf,https://uespi.br/wp-content/uploads/2025/11/DOC_PPC_MATEMATICA_NEAD_compressed.pdf,https://uespi.br/wp-content/uploads/2025/11/DOC_PPC_MATEMATICA_NEAD_compressed.pdf,OK_PDF,EA1AC55258A2EA4D081A00DDF64C216F815B4277036B3E8167516D7FC3D5DE67,SIM,,7,INSTITUCIONAL_COMPARTILHADO,2025,POLOS_14__Luis_Correia_Palmeirais_Pedro_II_Anisio_de_Abreu_Regeneracao_Sao_Joao_do_Piaui_Corrente_Ca,PI__Universidade_Estadual_do_Piaui_UESPI__EAD__POLOS_7__Altos_Simoes_Teresina_Pio_IX_Sao_Joao_do_Piaui_Anisio_de_Abreu_Luis_Correia__2025__DOC0002.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__Universidade_Estadual_do_Piaui_UESPI__EAD__POLOS_7__Altos_Simoes_Teresina_Pio_IX_Sao_Joao_do_Piaui_Anisio_de_Abreu_Luis_Correia__2025__DOC0002.pdf,"O 'PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM MATEMÁTICA NA MODALIDADE DE EDUCAÇÃO A DISTÂNCIA' do NEAD/UESPI, datado de agosto de 2025 em Teresina, define o curso de Licenciatura em Matemática EaD da UESPI.[web:2] Relatório institucional de cursos EaD da UESPI registra a Licenciatura em Matemática EaD com oferta 'nos Polos de Apoio Presencial em Marcos Parente [^1], São João do Piauí [^1], Simplicio Mendes [^1], Luís Correia [^1], Pio IX [^1]'.[web:167]","A página da DPAE/PREG lista, na seção de pareceres de renovação, 'MATEMÁTICA (Luís Correia-PI, Pio IX-PI e Simões-PI)', reforçando que a Licenciatura em Matemática a distância da UESPI é oferecida institucionalmente em Pio IX como um dos polos de apoio presencial.[web:297] Editais e convocações do NEAD/UESPI para cursos de licenciatura EaD (incluindo Matemática) mostram que há um único curso de Matemática EaD organizado pelo NEAD em Teresina/Pirajá, com vagas distribuídas por polos UAB, o que caracteriza o PPC de 2025 como documento compartilhado entre esses polos.[web:243][web:270]",OK,DOC0002
PI,UFPI,Educação a Distância,Polo de Apoio Presencial - Alegrete do Piauí-PI,Alegrete do Piauí,Licenciatura em Matematica,https://nead.uespi.br/curso/5/licenciatura-plena-em-matematica,https://uespi.br/wp-content/uploads/2025/11/DOC_PPC_MATEMATICA_NEAD_compressed.pdf,https://uespi.br/wp-content/uploads/2025/11/DOC_PPC_MATEMATICA_NEAD_compressed.pdf,OK_PDF,EA1AC55258A2EA4D081A00DDF64C216F815B4277036B3E8167516D7FC3D5DE67,SIM,,3,INSTITUCIONAL_COMPARTILHADO,2025,POLOS_14__Luis_Correia_Palmeirais_Pedro_II_Anisio_de_Abreu_Regeneracao_Sao_Joao_do_Piaui_Corrente_Ca,PI__Universidade_Estadual_do_Piaui_UESPI__EAD__POLOS_7__Altos_Simoes_Teresina_Pio_IX_Sao_Joao_do_Piaui_Anisio_de_Abreu_Luis_Correia__2025__DOC0002.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__Universidade_Estadual_do_Piaui_UESPI__EAD__POLOS_7__Altos_Simoes_Teresina_Pio_IX_Sao_Joao_do_Piaui_Anisio_de_Abreu_Luis_Correia__2025__DOC0002.pdf,"O documento 'PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM MATEMÁTICA NA MODALIDADE DE EDUCAÇÃO A DISTÂNCIA', do Núcleo de Educação a Distância (NEAD/UESPI), datado de Teresina (PI), agosto de 2025, apresenta-se explicitamente como reformulação do PPC do curso de Licenciatura em Matemática EaD ofertado pela UESPI via UAB.[web:20] Parecer e decreto do CEE/PI (Processo CEE/PI nº 288/2024, Decreto nº 24.097/2025) reconhecem o curso de Licenciatura em Matemática EaD da UESPI para efeito de diplomação nos polos de apoio presencial das cidades de Altos, Itainópolis e Redenção do Gurguéia, evidenciando que o mesmo PPC atende esses polos.[web:132]","Edital nº 001/2020 – EAD/UFPI, que trata de vagas EaD, inclui Licenciatura em Matemática com oferta para polos como Buriti dos Lopes, reforçando a vinculação do polo ao curso de Matemática EaD.[web:339] Como todos os documentos institucionais apontam para um único curso de Matemática EaD regulado pelo PPC de 2007 e distribuído em vários polos, esse PPC é considerado compartilhado entre Buriti dos Lopes e os demais polos citados.[web:7][web:84]",OK,DOC0002
PI,UFPI,Educação a Distância,CAMPUS SENADOR HELVÍDIO NUNES DE BARROS,Picos,Licenciatura em Matemática,http://bia.ifpi.edu.br:8080/jspui/handle/123456789/4306,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,OK_PDF_MANUAL,EEBB53F23CF9A989C1A328B2B116C36979E01622C37EE371247CEDAF00DB89C5,NAO,,1,INSTITUCIONAL_COMPARTILHADO,2007,POLO__CAMPUS_SENADOR_HELVIDIO_NUNES_DE_BARROS__Picos,PI__UFPI__EAD__POLO__Polo_de_Apoio_Presencial_Canto_do_Buriti_PI__Canto_do_Buriti__2007__DOC0007.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__UFPI__EAD__POLO__Polo_de_Apoio_Presencial_Canto_do_Buriti_PI__Canto_do_Buriti__2007__DOC0007.pdf,"O Projeto Pedagógico do Curso de Licenciatura Plena em Matemática – Modalidade a Distância traz no texto que o curso disponibilizou 100 vagas distribuídas em dois polos, nas cidades de Alegrete do Piauí e Inhuma, com data 'Teresina - Pi, Junho/2007'.[web:84] A página oficial do curso de Matemática EaD da CEAD/UFPI lista Alegrete do Piauí como um dos polos de apoio presencial do curso.[web:10]","Notícia institucional da UFPI sobre o curso de Matemática EaD registra que ele foi inicialmente ofertado em dois polos (Alegrete do Piauí e Inhuma) e posteriormente ampliado para diversos outros polos no estado, mantendo-se como um único curso de Licenciatura em Matemática na modalidade a distância sob responsabilidade da CEAD.[web:7] Como o PPC identificado é único e define o curso EaD de Matemática para o sistema UAB/UFPI, e documentos oficiais tratam os polos apenas como locais de oferta desse mesmo curso, considera-se que o PPC de 2007 é compartilhado entre todos os polos listados.",OK,DOC0007
PI,UESPI,Educação Presencial,Campus Rio Marataoan,Barras,Licenciatura em Matematica,https://legcead.ufpi.br/index.php/matematica,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,https://sigaa.ufpi.br/sigaa/verProducao?idProducao=210544&key=6ac3fbdec53a0d9391908017fbeebc43,OK_PDF_MANUAL,EA1AC55258A2EA4D081A00DDF64C216F815B4277036B3E8167516D7FC3D5DE67,SIM,,5,INSTITUCIONAL_COMPARTILHADO,2007,POLO__Campus_Rio_Marataoan__Barras,PI__Universidade_Estadual_do_Piaui_UESPI__EAD__POLOS_7__Altos_Simoes_Teresina_Pio_IX_Sao_Joao_do_Piaui_Anisio_de_Abreu_Luis_Correia__2025__DOC0002.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__Universidade_Estadual_do_Piaui_UESPI__EAD__POLOS_7__Altos_Simoes_Teresina_Pio_IX_Sao_Joao_do_Piaui_Anisio_de_Abreu_Luis_Correia__2025__DOC0002.pdf,"O PPC intitulado 'PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA PLENA EM MATEMÁTICA - MODALIDADE A DISTÂNCIA', datado de 'Teresina - Pi, Junho/2007', define o curso de Licenciatura em Matemática a distância da UFPI no âmbito do sistema UAB.[web:84] A página da CEAD/UFPI lista Marcos Parente entre os 'Polos de apoio presencial do curso' de Licenciatura em Matemática, indicando que o mesmo curso (e, portanto, o mesmo PPC) é ofertado em múltiplos polos.[web:10]","O documento de PPC de 2007 especifica o curso de Licenciatura em Matemática na modalidade a distância criado no contexto da Universidade Aberta do Brasil, com carga horária total de 2.955 horas e identificação explícita como curso de licenciatura plena.[web:84] A CEAD passou a ampliar o número de polos de apoio presencial (incluindo Marcos Parente) mantendo um único curso de Licenciatura em Matemática/EaD, o que indica uso compartilhado do mesmo PPC entre todos os polos listados.[web:10][web:104]",OK,DOC0002
PI,UESPI,Educação Presencial,Campus Clovis Moura,Teresina,Licenciatura em Matematica,https://nead.uespi.br/noticia/241/nead-divulga-edital-de-selecao-com-1000-vagas-para-26-cidades-do-piaui,https://uespi.br/wp-content/uploads/2025/11/DOC_PPC_MATEMATICA_NEAD_compressed.pdf,https://uespi.br/wp-content/uploads/2025/11/DOC_PPC_MATEMATICA_NEAD_compressed.pdf,OK_PDF,EA1AC55258A2EA4D081A00DDF64C216F815B4277036B3E8167516D7FC3D5DE67,SIM,,26,INSTITUCIONAL_COMPARTILHADO,2007,POLOS_14__Luis_Correia_Palmeirais_Pedro_II_Anisio_de_Abreu_Regeneracao_Sao_Joao_do_Piaui_Corrente_Ca,PI__Universidade_Estadual_do_Piaui_UESPI__EAD__POLOS_7__Altos_Simoes_Teresina_Pio_IX_Sao_Joao_do_Piaui_Anisio_de_Abreu_Luis_Correia__2025__DOC0002.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\PI\PI__Universidade_Estadual_do_Piaui_UESPI__EAD__POLOS_7__Altos_Simoes_Teresina_Pio_IX_Sao_Joao_do_Piaui_Anisio_de_Abreu_Luis_Correia__2025__DOC0002.pdf,"O histórico oficial do curso de Matemática EaD da UFPI informa que, após a oferta inicial em Alegrete do Piauí e Inhuma, o curso foi ampliado, entre outros, para os polos de União, Campo Maior, Luzilândia, Piripiri, Bom Jesus, Redenção do Gurguéia, Corrente, Picos, Valença, Monsenhor Gil, Simplício Mendes, Água Branca, Buriti dos Lopes, Gilbués, Castelo do Piauí, Canto do Buriti e Piracuruca.[web:7] A página da CEAD/UFPI para o curso de Licenciatura em Matemática lista esses polos como 'Polos de apoio presencial do curso', evidenciando que o mesmo PPC EaD atende Bom Jesus.[web:10]","O texto histórico também registra que, após a fase inicial em Alegrete do Piauí e Inhuma, o curso foi sucessivamente ampliado para outros polos, mantendo-se como um único curso de Licenciatura em Matemática EaD regulamentado pelo PPC de 2007.[web:7] Como não existem PPCs distintos por polo e Inhuma é citada como um dos polos de origem, o PPC de 2007 é considerado compartilhado entre Inhuma e todos os demais polos listados.[web:7][web:84]",OK,DOC0002
